Amplitude
-6.732003155149802e-06
-8.807513275546656e-06
2.599724448609573e-07
-3.7034812206064322e-06
-8.919796585434575e-06
-4.744914706907825e-06
-7.25593079211016e-08
1.1535875787549663e-06
2.462051157316105e-06
1.0280697037091806e-05
8.511717124390658e-06
1.0036005330976086e-06
-1.4644467368697553e-05
-5.411621452656143e-06
7.214846266626142e-06
5.32142437187702e-06
-8.308827440719289e-06
3.498388582588644e-07
-1.4903949997875434e-06
1.48682252390773e-06
3.4823483835319174e-07
4.706180810915765e-06
6.213331124269985e-06
3.444576979382113e-06
-1.2001354315379656e-05
-1.1637800943312916e-05
-5.883262810530573e-06
5.758999264037832e-06
-5.733545655681349e-06
-1.244368909967207e-05
-1.4292898210821442e-05
-4.630289589467244e-07
9.306707669877247e-06
2.8073600846637554e-06
-4.781476282351625e-06
1.9889848890342117e-06
8.456917945069525e-06
1.8373508798609097e-06
1.7859010040138369e-06
-2.410865012996579e-06
-1.0679086063903173e-06
3.2781927800561916e-06
5.922134402021371e-06
1.2921627410221623e-05
-1.9070444260612992e-07
-6.15780154653979e-06
1.320543396773334e-05
3.06202122058103e-05
9.077114908667083e-06
-2.1312526628053044e-05
-2.2901616215044723e-05
-1.0074838730460915e-05
-1.3600383823418544e-05
1.3689941791567006e-07
-1.6060695814413085e-06
5.689078352342865e-06
7.763696517621347e-06
3.012623205436595e-08
4.586661561938395e-06
-7.148548335251035e-06
-1.745983583855588e-05
4.594907132503477e-08
-1.0386302375859412e-06
-3.3941889759229893e-07
1.273948261300103e-05
5.32091859808272e-06
-1.2968552407038076e-05
-1.0129633323400433e-06
-7.738563935201589e-06
-1.112928364496788e-06
5.52289799669451e-06
1.6283592713380988e-06
8.279145339181839e-07
-1.729206896451232e-05
1.7140198662554415e-06
1.1042569683090381e-05
9.824462752965593e-07
2.916765891313131e-06
-3.71904813067824e-06
-7.632854214485177e-06
-1.547398205562079e-05
-5.467382871271474e-07
-4.938250982677508e-06
-9.771935380466501e-06
7.226495208806268e-06
1.1775562990361885e-05
1.1274881777768743e-05
2.796564245022448e-06
-1.413663293338447e-06
-7.455908058241139e-06
-4.447218320267022e-06
-5.521746766999267e-07
-2.164116287403387e-06
-7.484598075039139e-08
-5.921255584290794e-07
3.4885736537686324e-06
-7.933163997818035e-06
4.018779733688962e-06
2.96889147834895e-06
-5.043242040749429e-06
3.666479548753236e-06
7.148195068223712e-06
-4.01063007614751e-06
2.024376018229702e-06
-3.266955555556487e-06
-2.0904170360947068e-05
-1.2506491379238799e-05
1.722331301997556e-06
4.349687168815234e-06
-5.115982594114853e-07
-8.279229491509961e-06
2.5922117744088243e-06
-1.8431280199058366e-05
-9.317548334343162e-06
9.05835948718257e-06
-9.122559708152037e-06
-6.505624257969279e-06
4.189745454855257e-06
-5.171905679501205e-06
-5.629564367256077e-06
-2.930329031205777e-06
2.857394007626511e-06
1.141978452123096e-05
2.0921442539674e-05
